troop_id,troop_name,roster_index,armor_total,survivability_armor_v71,shield_hp,shield_armor,has_shield,has_horse,harness_armor,horse_extra_health,horse_speed,horse_maneuver,horse_charge_damage_audit_only,horse_charge_damage_max_audit_only,horse_item_ids_audit_only,shield_probability,horse_probability
goldcloak_rider,Gold Cloak Rider,0,141.000000,38.350000,280.000000,1.000000,true,true,35.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,1.000000,1.000000
goldcloak_soldier,Gold Cloak Soldier,0,119.000000,37.250000,280.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
golden_crossbowman,Goldenmark Marksmen,0,103.000000,31.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
golden_crossbowman,Goldenmark Marksmen,1,103.000000,31.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
golden_elite_pikeman,Golden Company Mahout,0,149.000000,49.150000,420.000000,1.000000,true,true,120.000000,0.000000,20.000000,20.000000,350.000000,350.000000,elephant,1.000000,1.000000
golden_elite_pikeman,Golden Company Mahout,1,149.000000,49.150000,420.000000,1.000000,true,true,120.000000,0.000000,20.000000,20.000000,350.000000,350.000000,elephant,1.000000,1.000000
golden_horseman,Golden Company Elephant Rider,0,146.000000,48.000000,420.000000,1.000000,true,true,100.000000,0.000000,20.000000,20.000000,350.000000,350.000000,elephant,1.000000,1.000000
golden_horseman,Golden Company Elephant Rider,1,146.000000,48.000000,420.000000,1.000000,true,true,100.000000,0.000000,20.000000,20.000000,350.000000,350.000000,elephant,1.000000,1.000000
golden_infantryman,Golden Company Giltblade Warriors,0,106.000000,32.400000,420.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
golden_infantryman,Golden Company Giltblade Warriors,1,106.000000,32.400000,420.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
golden_master_crossbowman,Gilded Bolt Rangers,0,126.000000,41.000000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
golden_master_crossbowman,Gilded Bolt Rangers,1,126.000000,41.000000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
golden_pikeman,Golden Company Gilt Pike Wardens,0,146.000000,48.000000,420.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
golden_pikeman,Golden Company Gilt Pike Wardens,1,146.000000,48.000000,420.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
golden_recruit,Golden Company Recruit,0,106.000000,32.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
golden_recruit,Golden Company Recruit,1,106.000000,32.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
golden_rider,Golden Steed Riders,0,134.000000,42.800000,420.000000,1.000000,true,true,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,1.000000,1.000000
golden_rider,Golden Steed Riders,1,134.000000,42.800000,420.000000,1.000000,true,true,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,1.000000,1.000000
golden_spearman,Golden Company Aurum Spearbearers,0,139.000000,45.550000,420.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
golden_spearman,Golden Company Aurum Spearbearers,1,139.000000,45.550000,420.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
golden_veteran_crossbowman,Gleaming Shaft Marksmen,0,121.000000,38.250000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
golden_veteran_crossbowman,Gleaming Shaft Marksmen,1,121.000000,38.250000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
grafton_crossbowman,Grafton Archer,0,112.000000,34.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
grafton_elite_crossbowman,Grafton Elite Archer,0,122.000000,39.900000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
grafton_flameknight,Grafton Flaming Knight,0,206.000000,60.500000,380.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
grafton_footman,Grafton Footman,0,112.000000,34.400000,280.000000,8.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
grafton_horseman,Grafton Horseman,0,187.000000,56.350000,380.000000,9.000000,true,true,75.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,1.000000,1.000000
grafton_houseguard,Grafton House Guard,0,187.000000,56.350000,380.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
grafton_levy,Grafton Levy,0,104.000000,34.000000,280.000000,8.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
grafton_man_at_arms,Grafton Man at Arms,0,162.000000,48.100000,380.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
grafton_recruit,Grafton Recruit,0,37.000000,9.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
grafton_rider,Grafton Rider,0,122.000000,39.900000,280.000000,8.000000,true,true,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,1.000000,1.000000
greyjoy_archer,Greyjoy Archer,0,126.000000,30.800000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
greyjoy_fingerdancer,Greyjoy Finger Dancer,0,164.000000,48.200000,510.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
greyjoy_footman,Greyjoy Footman,0,103.000000,29.650000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
greyjoy_horseman,Greyjoy Horseman,0,164.000000,48.200000,500.000000,1.000000,true,true,75.000000,30.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,1.000000,1.000000
greyjoy_houseguard,Greyjoy Deckman,0,143.000000,40.150000,510.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
greyjoy_marksman,Greyjoy Marksman,0,164.000000,48.200000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
greyjoy_recruit,Greyjoy Deckhand,0,37.000000,9.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
greyjoy_recruit,Greyjoy Deckhand,1,40.000000,11.000000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
greyjoy_recruit,Greyjoy Deckhand,2,37.000000,9.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
greyjoy_recruit,Greyjoy Deckhand,3,37.000000,9.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
greyjoy_rider,Greyjoy Rider,0,164.000000,48.200000,305.000000,1.000000,true,true,45.000000,20.000000,51.000000,63.000000,18.000000,18.000000,sturgia_horse,1.000000,1.000000
greyjoy_sniper,Greyjoy Sniper,0,164.000000,48.200000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
greyjoy_soldier,Greyjoy Soldier,0,105.000000,29.750000,510.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
guard_crownlands,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_crownlands,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_dragonstone,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_dragonstone,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_freefolk,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_freefolk,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_ghiscari,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_ghiscari,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_ibbenese,Guard,0,170.000000,42.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_ibbenese,Guard,1,153.000000,41.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_lorathi,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_lorathi,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_lyseni,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_lyseni,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_myrish,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_myrish,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_nightswatch,Guard,0,90.000000,29.900000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_nightswatch,Guard,1,90.000000,29.900000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_norvos,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_norvos,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_of_the_crossing,Guard of the Crossing,0,141.000000,42.350000,300.000000,10.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
guard_pentoshi,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_pentoshi,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_qartheen,Guard,0,141.000000,37.950000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_qartheen,Guard,1,83.000000,24.950000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_qartheen,Guard,2,89.000000,29.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_qohorik,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_qohorik,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_reach,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_reach,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_river,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_river,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_sarnor,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_sarnor,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_skagosi,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_skagosi,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_stormlands,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_stormlands,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_summer,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_summer,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_tyroshi,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_tyroshi,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_vale,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_vale,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_valyrian,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_valyrian,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_volantine,Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_volantine,Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_wight,Dead Guard,0,91.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_wight,Dead Guard,1,100.000000,33.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_yiti,Guard,0,90.000000,29.100000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
guard_yiti,Guard,1,87.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
harlaw_archer,Harlaw Archer,0,131.000000,32.850000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
harlaw_captain,Harlaw Captain,0,188.000000,56.100000,360.000000,6.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
harlaw_chief_mate,Harlaw Chief Mate,0,178.000000,53.200000,360.000000,6.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
harlaw_footman,Harlaw Footman,0,110.000000,31.800000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
harlaw_horseman,Harlaw Raider,0,180.000000,53.300000,360.000000,6.000000,true,true,35.000000,30.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,1.000000,1.000000
harlaw_levy,Harlaw Levy,0,79.000000,23.650000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
harlaw_longbowman,Harlaw Longbowman,0,158.000000,42.200000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
harlaw_recruit,Harlaw Deckhand,0,37.000000,9.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
harlaw_recruit,Harlaw Deckhand,1,43.000000,11.150000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
harlaw_recruit,Harlaw Deckhand,2,37.000000,9.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
harlaw_recruit,Harlaw Deckhand,3,37.000000,9.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
harlaw_rider,Harlaw Scout,0,158.000000,42.200000,305.000000,1.000000,true,true,35.000000,20.000000,51.000000,63.000000,18.000000,18.000000,sturgia_horse,1.000000,1.000000
harlaw_seaman,Harlaw Seaman,0,151.000000,43.850000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
hightower_cavalry,Hightower Cavalry,0,175.000000,52.050000,280.000000,1.000000,true,true,75.000000,15.000000,48.000000,65.000000,16.000000,16.000000,hunter,1.000000,1.000000
hightower_crossbowman,Hightower Crossbowman,0,130.000000,42.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
hightower_guard,Hightower Guard,0,152.000000,43.400000,350.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
hightower_guardian,Hightower Captain,0,195.000000,59.050000,350.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
hightower_horseman,Hightower Horseman,0,152.000000,43.400000,280.000000,1.000000,true,true,35.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,1.000000,1.000000
hightower_levy,Hightower Levy,0,90.000000,29.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
hightower_marksman,Hightower Marksmen,0,152.000000,43.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
hightower_recruit,Hightower Recruit,0,37.000000,9.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
hightower_soldier,Hightower Soldier,0,130.000000,42.300000,350.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_footman,Ibbenese Footman,0,71.000000,18.550000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_horseman,Ibbenese Horseman,0,167.000000,47.750000,330.000000,9.000000,true,true,40.000000,15.000000,48.000000,65.000000,16.000000,16.000000,hunter,1.000000,1.000000
ibbenese_hunter,Ibbenese Hunter,0,134.000000,36.200000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_mariner,Ibbenese Mariner,0,183.000000,53.250000,400.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_master_huntsman,Ibbenese Master Huntsman,0,137.000000,37.250000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_militia_archer,Ibbenese Militia Archer,0,33.000000,9.950000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_militia_archer,Ibbenese Militia Archer,1,31.000000,9.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_militia_archer,Ibbenese Militia Archer,2,37.000000,10.950000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_militia_archer,Ibbenese Militia Archer,3,44.000000,14.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_militia_spearman,Ibbenese Militia Spearman,0,40.000000,9.600000,390.000000,4.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_militia_spearman,Ibbenese Militia Spearman,1,49.000000,14.450000,390.000000,4.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_militia_spearman,Ibbenese Militia Spearman,2,47.000000,12.650000,390.000000,4.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_militia_spearman,Ibbenese Militia Spearman,3,33.000000,7.750000,390.000000,4.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_militia_veteran_archer,Ibbenese Militia Veteran Archer,0,34.000000,7.700000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_militia_veteran_archer,Ibbenese Militia Veteran Archer,1,52.000000,14.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_militia_veteran_archer,Ibbenese Militia Veteran Archer,2,69.000000,20.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_militia_veteran_archer,Ibbenese Militia Veteran Archer,3,64.000000,17.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_militia_veteran_spearman,Ibbenese Militia Veteran Spearman,0,68.000000,20.300000,390.000000,4.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_militia_veteran_spearman,Ibbenese Militia Veteran Spearman,1,93.000000,28.050000,390.000000,4.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_militia_veteran_spearman,Ibbenese Militia Veteran Spearman,2,62.000000,17.000000,390.000000,4.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_militia_veteran_spearman,Ibbenese Militia Veteran Spearman,3,56.000000,15.300000,390.000000,4.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_navigator,Ibbenese Navigator,0,187.000000,53.450000,400.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_noble_recruit,Ibbenese Deckhand,0,71.000000,18.550000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_recruit,Ibbenese Recruit,0,36.000000,6.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_rider,Ibbenese Rider,0,134.000000,36.200000,330.000000,9.000000,true,true,10.000000,15.000000,48.000000,65.000000,16.000000,16.000000,hunter,1.000000,1.000000
ibbenese_rower,Ibbenese Rower,0,134.000000,36.200000,330.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_sailor,Ibbenese Sailor,0,150.000000,40.900000,400.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_timberman,Ibbenese Timberman,0,179.000000,51.050000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
ibbenese_tracker,Ibbenese Tracker,0,134.000000,36.200000,330.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_warrior,Ibbenese Warrior,0,147.000000,40.750000,330.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
ibbenese_whaler,Ibbenese Whaler,0,179.000000,51.050000,330.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
karstark_archer,Karstark Archer,0,115.000000,34.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
karstark_brute,Karstark House Guard,0,153.000000,45.350000,400.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
karstark_elite_archer,Karstark Elite Archer,0,136.000000,37.600000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
karstark_loyalist,Karstark Loyalist,0,153.000000,45.350000,400.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
karstark_outrider,Karstark Outrider,0,136.000000,37.600000,225.000000,1.000000,true,true,35.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,1.000000,1.000000
karstark_ruffian,Karstark Spearman,0,136.000000,37.600000,225.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
karstark_shock_cavalry,Karstark Shock Cavalry,0,153.000000,45.350000,225.000000,1.000000,true,true,77.000000,70.000000,55.000000,66.000000,22.000000,22.000000,t2_battania_horse,1.000000,1.000000
karstark_soldier,Karstark Brute,0,115.000000,34.750000,225.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
karstark_volunteer,Karstark Recruit,0,40.000000,11.000000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
karstark_volunteer,Karstark Recruit,1,37.000000,9.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
karstark_volunteer,Karstark Recruit,2,40.000000,11.000000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
